case_name,a,b,n,clean_layer_classes,delta_n_to_n_plus_1,next_layer_classes,phi_hist
"R(3,3)",3,3,1,1,0,2,"{""0"": 2}"
"R(3,3)",3,3,2,2,0,2,"{""0"": 6, ""1"": 2}"
"R(3,3)",3,3,3,2,0,3,"{""0"": 6, ""1"": 8, ""2"": 2}"
"R(3,3)",3,3,4,3,0,0,"{""0"": 1, ""1"": 28, ""2"": 15, ""3"": 2, ""4"": 2}"
"R(3,3)",3,3,5,0,,0,{}
"R(3,3)",3,3,6,0,,0,{}
"R(3,3)",3,3,7,0,,0,{}
"R(3,3)",3,3,8,0,,0,{}
"R(3,3)",3,3,9,0,,0,{}
"R(3,3)",3,3,10,0,,0,{}
"R(3,3)",3,3,11,0,,0,{}
"R(3,3)",3,3,12,0,,0,{}
